Tag_Number,Hazard_Rat,DBH_2022,Notes,Max_PDOP,Corr_Type,GPS_Date,GPS_Time,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,Std_Dev,Point_ID,layer,path,TagNumber,Species Co,LatinName,Species _1,DBH_2019,Azimuth,Dist to Bu,Buil Vinta,Sun,Hazard
"785",Healthy,65.2,,1.6,Real-time SBAS Corrected,2022-11-02,05:21:53pm,Tagged_T,KIAH-1102.SSF,"15","15",K Campus Trees,0.638422,"101",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"785",QURU,Quercus rubra,Red Oak,62.700000000000003,"90","21",,Partial,"1"
"775",Healthy,133.9,,1.7,Real-time SBAS Corrected,2022-11-02,05:23:20pm,Tagged_T,KIAH-1102.SSF,"51","51",K Campus Trees,0.816145,"102",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"775",FAGR,Fagus grandifolia,American Beech,134.199999999999989,"90","15",Before 1950,Partial,"1"
"774",Healthy,75.3,,1.6,Real-time SBAS Corrected,2022-11-02,05:26:31pm,Tagged_T,KIAH-1102.SSF,"12","12",K Campus Trees,0.545613,"103",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"774",QUAL,Quercus alba,White Oak,74.700000000000003,"360","15",1950-1980,Partial,"1"
"772",Healthy,30.7,,1.8,Real-time SBAS Corrected,2022-11-02,05:27:58pm,Tagged_T,KIAH-1102.SSF,"11","11",K Campus Trees,0.882065,"104",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"772",QURU,Quercus rubra,Red Oak,27.899999999999999,"360","10",1950-1980,Partial,"1"
"777",Healthy,34.2,,1.3,Real-time SBAS Corrected,2022-11-02,05:30:41pm,Tagged_T,KIAH-1102.SSF,"11","11",K Campus Trees,0.565288,"105",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"777",QURU,Quercus rubra,Red Oak,29.800000000000001,"360","21",,Partial,"1"
"771",Healthy,47.7,,1.7,Real-time SBAS Corrected,2022-11-02,05:31:45pm,Tagged_T,KIAH-1102.SSF,"17","17",K Campus Trees,0.555159,"106",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"771",QURU,Quercus rubra,Red Oak,44.500000000000000,"360","10",1950-1980,Partial,"1"
"780",Healthy,27.7,,1.7,Real-time SBAS Corrected,2022-11-02,05:34:07pm,Tagged_T,KIAH-1102.SSF,"12","12",K Campus Trees,0.384361,"107",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"780",QURU,Quercus rubra,Red Oak,23.800000000000001,"360","15",1950-1980,Partial,"0"
"779",Healthy,106.2,,1.9,Real-time SBAS Corrected,2022-11-02,05:35:01pm,Tagged_T,KIAH-1102.SSF,"21","21",K Campus Trees,0.314133,"108",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"779",QUAL,Quercus alba,White Oak,106.000000000000000,"360","21",,Partial,"1"
"778",Healthy,84.1,,1.7,Real-time SBAS Corrected,2022-11-02,05:36:38pm,Tagged_T,KIAH-1102.SSF,"10","10",K Campus Trees,0.252538,"109",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"778",QUAL,Quercus alba,White Oak,84.700000000000003,"360","21",,Partial,"1"
"781",Healthy,50.6,,1.6,Real-time SBAS Corrected,2022-11-02,05:38:16pm,Tagged_T,KIAH-1102.SSF,"22","22",K Campus Trees,0.933985,"110",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"781",QURU,Quercus rubra,Red Oak,47.100000000000001,"360","21",,Partial,"0"
"776",Healthy,83.4,,1.5,Real-time SBAS Corrected,2022-11-02,05:39:55pm,Tagged_T,KIAH-1102.SSF,"20","20",K Campus Trees,0.520710,"111",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"776",QUAL,Quercus alba,White Oak,82.299999999999997,"90","21",,Partial,"1"
"786",Healthy,65.5,,1.2,Real-time SBAS Corrected,2022-11-02,05:42:42pm,Tagged_T,KIAH-1102.SSF,"10","10",K Campus Trees,0.502233,"112",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"786",QURU,Quercus rubra,Red Oak,62.500000000000000,"180","21",,Partial,"0"
"787",Healthy,37.8,,1.2,Real-time SBAS Corrected,2022-11-02,05:44:30pm,Tagged_T,KIAH-1102.SSF,"12","12",K Campus Trees,0.300915,"113",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"787",QURU,Quercus rubra,Red Oak,35.399999999999999,"180","21",,Partial,"0"
"790",Some distress,98.8,,1.5,Real-time SBAS Corrected,2022-11-02,05:45:50pm,Tagged_T,KIAH-1102.SSF,"21","21",K Campus Trees,1.807864,"114",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"790",FAGR,Fagus grandifolia,American Beech,99.299999999999997,"180","15",Before 1950,Partial,"2"
"760",Healthy,89.1,,1.4,Real-time SBAS Corrected,2022-11-02,05:47:43pm,Tagged_T,KIAH-1102.SSF,"10","10",K Campus Trees,0.346116,"115",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"760",QUAL,Quercus alba,White Oak,89.299999999999997,"180","4",Before 1950,Partial,"0"
"791",Healthy,62.3,,1.5,Real-time SBAS Corrected,2022-11-02,05:48:48pm,Tagged_T,KIAH-1102.SSF,"10","10",K Campus Trees,1.805537,"116",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"791",QUAL,Quercus alba,White Oak,62.299999999999997,"180","15",Before 1950,Partial,"1"
"792",Healthy,16.8,,1.3,Real-time SBAS Corrected,2022-11-02,05:51:46pm,Tagged_T,KIAH-1102.SSF,"10","10",K Campus Trees,0.417927,"117",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"792",QUPA,Quercus palustris,Pin Oak,14.400000000000000,"180","21",,Partial,"1"
"793",Healthy,7.3,,1.1,Real-time SBAS Corrected,2022-11-02,05:53:59pm,Tagged_T,KIAH-1102.SSF,"10","10",K Campus Trees,0.414641,"118",CampusTrees-KIAH-1102,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1102.shp,"793",QURU,Quercus rubra,Red Oak,5.100000000000000,"360","21",,Partial,"0"
"796",Some distress,76.1,,1.4,Real-time SBAS Corrected,2022-11-03,11:34:26am,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,0.586572,"1",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"796",QUAL,Quercus alba,White Oak,76.000000000000000,"180","10",Before 1950,Partial,"0"
"797",Some distress,76.2,,1.6,Real-time SBAS Corrected,2022-11-03,11:36:02am,Tagged_T,KIAH-1103.SSF,"14","14",K Campus Trees,0.522740,"2",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"797",QUAL,Quercus alba,White Oak,75.900000000000006,"180","10",Before 1950,Partial,"1"
"795",Some distress,79.3,,1.7,Real-time SBAS Corrected,2022-11-03,11:37:22am,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,1.081531,"3",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"795",QUAL,Quercus alba,White Oak,79.000000000000000,"180","10",Before 1950,Partial,"0"
"794",Healthy,44.6,,1.3,Real-time SBAS Corrected,2022-11-03,11:39:04am,Tagged_T,KIAH-1103.SSF,"12","12",K Campus Trees,0.905415,"4",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"794",QURU,Quercus rubra,Red Oak,42.399999999999999,"180","21",,Partial,"0"
"813",Healthy,71.8,,1.2,Real-time SBAS Corrected,2022-11-03,11:41:29am,Tagged_T,KIAH-1103.SSF,"16","16",K Campus Trees,0.306252,"5",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"813",QURU,Quercus rubra,Red Oak,68.099999999999994,"180","21",,Partial,"0"
"812",Healthy,49.3,,1.4,Real-time SBAS Corrected,2022-11-03,11:43:28am,Tagged_T,KIAH-1103.SSF,"12","12",K Campus Trees,0.370113,"6",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"812",QURU,Quercus rubra,Red Oak,48.200000000000003,"180","21",,Partial,"1"
"993",Healthy,9.3,,1.2,Real-time SBAS Corrected,2022-11-03,11:47:27am,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,0.462232,"7",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"993",QURU,Quercus rubra,Red Oak,5.000000000000000,"360","21",,Partial,"0"
"802",Healthy,31.1,,1.2,Real-time SBAS Corrected,2022-11-03,11:49:25am,Tagged_T,KIAH-1103.SSF,"16","16",K Campus Trees,1.207656,"8",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"802",QURU,Quercus rubra,Red Oak,24.500000000000000,"360","21",,Partial,"0"
"801",Healthy,46.3,,1.3,Real-time SBAS Corrected,2022-11-03,11:51:21am,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,0.609061,"9",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"801",QUMA3,Quercus macrocarpa,Bur Oak,43.200000000000003,"360","10",1950-1980,Partial,"0"
"764",Healthy,26.3,4.8 8.1 3.3 4.9 5.2,1.5,Uncorrected,2022-11-03,11:52:35am,Tagged_T,KIAH-1103.SSF,"36","36",K Campus Trees,0.899447,"10",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"764",MA22,Malus spp.,Crab Apple,32.700000000000003,"360","4",1950-1980,Partial,"1"
"765",Healthy,31.8,4.2 4.2 4.1 6.3 8.3 4.7,1.4,Uncorrected,2022-11-03,11:54:54am,Tagged_T,KIAH-1103.SSF,"48","48",K Campus Trees,4.573366,"11",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"765",MA23,Malus spp.,Crab Apple,33.100000000000001,"360","4",1950-1980,Partial,"1"
"766",Healthy,24.3,4.1 5.1 6.1 2.1 6.9,1.4,Uncorrected,2022-11-03,11:58:10am,Tagged_T,KIAH-1103.SSF,"30","30",K Campus Trees,2.319847,"12",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"766",MA24,Malus spp.,Crab Apple,26.199999999999999,"360","4",1950-1980,Partial,"0"
"767",Healthy,20.5,7.5 4 4.1 4.9,1.3,Uncorrected,2022-11-03,11:59:59am,Tagged_T,KIAH-1103.SSF,"32","32",K Campus Trees,1.533656,"13",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"767",MA25,Malus spp.,Crab Apple,29.899999999999999,"360","4",1950-1980,Partial,"0"
"809",Healthy,39.2,,1.1,Real-time SBAS Corrected,2022-11-03,12:02:12pm,Tagged_T,KIAH-1103.SSF,"14","14",K Campus Trees,2.210606,"14",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"809",QURU,Quercus rubra,Red Oak,37.399999999999999,"360","10",1950-1980,Partial,"0"
"810",Healthy,57.9,,1.2,Real-time SBAS Corrected,2022-11-03,12:04:09pm,Tagged_T,KIAH-1103.SSF,"14","14",K Campus Trees,0.793832,"15",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"810",QURU,Quercus rubra,Red Oak,55.700000000000003,"360","15",1950-1980,Partial,"1"
"803",Healthy,84.8,,1.2,Real-time SBAS Corrected,2022-11-03,12:05:50pm,Tagged_T,KIAH-1103.SSF,"10","10",K Campus Trees,0.432661,"16",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"803",QUAL,Quercus alba,White Oak,85.500000000000000,"360","21",,Partial,"0"
"804",Healthy,92.0,,1.1,Real-time SBAS Corrected,2022-11-03,12:06:48pm,Tagged_T,KIAH-1103.SSF,"14","14",K Campus Trees,0.987669,"17",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"804",QUAL,Quercus alba,White Oak,91.599999999999994,"360","21",,Partial,"1"
"803",Healthy,105.2,,1.1,Real-time SBAS Corrected,2022-11-03,12:08:45pm,Tagged_T,KIAH-1103.SSF,"18","18",K Campus Trees,0.913647,"18",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"803",QUAL,Quercus alba,White Oak,85.500000000000000,"360","21",,Partial,"0"
"807",Healthy,78.0,,1.2,Real-time SBAS Corrected,2022-11-03,12:10:08pm,Tagged_T,KIAH-1103.SSF,"17","17",K Campus Trees,0.559212,"19",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"807",QURU,Quercus rubra,Red Oak,75.200000000000003,"360","15",1950-1980,Partial,"0"
"768",Healthy,23.5,,1.6,Uncorrected,2022-11-03,12:12:09pm,Tagged_T,KIAH-1103.SSF,"25","25",K Campus Trees,1.203604,"20",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"768",PYCA,Pyrus calleryana,Callery Pear,15.100000000000000,"90","4",1950-1980,Sun,"0"
"806",Healthy,25.8,,1.2,Real-time SBAS Corrected,2022-11-03,12:14:43pm,Tagged_T,KIAH-1103.SSF,"10","10",K Campus Trees,0.729146,"21",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"806",PYCA,Pyrus calleryana,Callery Pear,20.100000000000001,"180","15",Before 1950,Sun,"0"
"805",Healthy,38.7,,1.4,Real-time SBAS Corrected,2022-11-03,12:16:30pm,Tagged_T,KIAH-1103.SSF,"15","15",K Campus Trees,0.927760,"22",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"805",QURU,Quercus rubra,Red Oak,36.399999999999999,"180","21",,Sun,"0"
"816",Healthy,85.7,,1.4,Real-time SBAS Corrected,2022-11-03,12:19:58pm,Tagged_T,KIAH-1103.SSF,"18","18",K Campus Trees,0.410370,"23",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"816",QURU,Quercus rubra,Red Oak,81.799999999999997,"180","21",,Partial,"1"
"814",Healthy,77.4,,1.1,Real-time SBAS Corrected,2022-11-03,12:21:27pm,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,1.089789,"24",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"814",QURU,Quercus rubra,Red Oak,73.599999999999994,"180","15",Before 1950,Partial,"0"
"815",Healthy,76.2,,1.5,Real-time SBAS Corrected,2022-11-03,12:24:12pm,Tagged_T,KIAH-1103.SSF,"12","12",K Campus Trees,0.652737,"25",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"815",QURU,Quercus rubra,Red Oak,71.799999999999997,"270","21",,Sun,"0"
"820",Healthy,28.3,,1.4,Real-time SBAS Corrected,2022-11-03,12:25:50pm,Tagged_T,KIAH-1103.SSF,"10","10",K Campus Trees,2.513838,"26",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"820",PYCA,Pyrus calleryana,Callery Pear,26.300000000000001,"270","4",Before 1950,Partial,"0"
"817",Some distress,40.4,,1.5,Real-time SBAS Corrected,2022-11-03,12:27:30pm,Tagged_T,KIAH-1103.SSF,"29","29",K Campus Trees,0.885365,"27",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"817",MA26,Malus spp.,Crab Apple,40.399999999999999,"180","4",Before 1950,Partial,"0"
"992",Healthy,66.7,,1.1,Real-time SBAS Corrected,2022-11-03,12:29:41pm,Tagged_T,KIAH-1103.SSF,"21","21",K Campus Trees,0.403790,"28",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"992",PINI,Pinus nigra,Austrian Pine,64.299999999999997,"180","15",,Partial,"0"
"991",Healthy,98.0,,1.2,Real-time SBAS Corrected,2022-11-03,12:31:50pm,Tagged_T,KIAH-1103.SSF,"17","17",K Campus Trees,2.104607,"29",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"991",QUAL,Quercus alba,White Oak,99.099999999999994,"180","15",,Partial,"0"
"854",Healthy,112.0,,1.3,Uncorrected,2022-11-03,12:33:32pm,Tagged_T,KIAH-1103.SSF,"15","15",K Campus Trees,0.564195,"30",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"854",QUAL,Quercus alba,White Oak,110.799999999999997,"360","4",Before 1950,Sun,"0"
"846",Healthy,28.8,,1.2,Real-time SBAS Corrected,2022-11-03,12:37:04pm,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,0.650134,"31",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"846",QUPA,Quercus palustris,Pin Oak,25.800000000000001,"90","15",Before 1950,Partial,"0"
"845",Healthy,64.0,,1.4,Real-time SBAS Corrected,2022-11-03,12:38:22pm,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,0.208872,"32",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"845",QUIM,Quercus imbricaria,Shingle Oak,63.399999999999999,"90","21",Before 1950,Sun,"0"
"847",Healthy,22.2,,1.1,Real-time SBAS Corrected,2022-11-03,12:40:32pm,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,0.394233,"33",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"847",QUAL,Quercus alba,White Oak,20.100000000000001,"90","15",Before 1950,Partial,"0"
"844",Healthy,81.3,,1.4,Real-time SBAS Corrected,2022-11-03,12:41:42pm,Tagged_T,KIAH-1103.SSF,"14","14",K Campus Trees,0.594941,"34",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"844",QUAL,Quercus alba,White Oak,81.000000000000000,"180","15",Before 1950,Partial,"1"
"843",Healthy,38.0,,1.2,Real-time SBAS Corrected,2022-11-03,12:42:55pm,Tagged_T,KIAH-1103.SSF,"11","11",K Campus Trees,0.434261,"35",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"843",PSME,Pseudotsuga menziesii,Douglas-fir,37.100000000000001,"180","10",Before 1950,Partial,"0"
"851",Healthy,24.9,,1.5,Real-time SBAS Corrected,2022-11-03,12:43:59pm,Tagged_T,KIAH-1103.SSF,"18","18",K Campus Trees,0.671833,"36",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"851",PSME,Pseudotsuga menziesii,Douglas-fir,25.199999999999999,"270","10",Before 1950,Partial,"1"
"850",Some distress,95.3,,1.3,Real-time SBAS Corrected,2022-11-03,12:45:10pm,Tagged_T,KIAH-1103.SSF,"13","13",K Campus Trees,0.951898,"37",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"850",QUAL,Quercus alba,White Oak,94.500000000000000,"180","15",Before 1950,Partial,"1"
"849",Healthy,99.5,,1.5,Uncorrected,2022-11-03,12:46:55pm,Tagged_T,KIAH-1103.SSF,"17","17",K Campus Trees,0.987699,"38",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"849",QUAL,Quercus alba,White Oak,99.099999999999994,"90","10",Before 1950,Sun,"0"
"848",Healthy,36.0,,2.0,Uncorrected,2022-11-03,12:48:28pm,Tagged_T,KIAH-1103.SSF,"13","13",K Campus Trees,0.524434,"39",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,"848",PRSE15,Prunus serotina,Black Cherry,34.899999999999999,"90","4",Before 1950,Partial,"0"
"9999",Healthy,9.6,,1.1,Real-time SBAS Corrected,2022-11-03,12:49:42pm,Tagged_T,KIAH-1103.SSF,"10","10",K Campus Trees,0.392004,"40",CampusTrees-KIAH-1103,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1103.shp,,,,,,,,,,
"308",Healthy,66.3,,1.6,Real-time SBAS Corrected,2022-11-06,11:45:09am,Tagged_T,KIAH-1106.SSF,"14","14",K Campus Trees,0.422632,"1",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"308",QUAL,Quercus alba,White Oak,65.400000000000006,"270","15",After 1980,Sun,"1"
"307",Healthy,151.9,,1.9,Real-time SBAS Corrected,2022-11-06,11:46:54am,Tagged_T,KIAH-1106.SSF,"34","34",K Campus Trees,1.763716,"2",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"307",ROPS,Robinia pseudoacacia,Black Locust,145.699999999999989,"270","10",Before 1950,Sun,"1"
"306",Healthy,63.9,,1.6,Real-time SBAS Corrected,2022-11-06,11:49:24am,Tagged_T,KIAH-1106.SSF,"21","21",K Campus Trees,3.137513,"3",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"306",CAOV,Carya ovata,Shagbark Hickory,63.399999999999999,"270","10",Before 1950,Partial,"1"
"305",Healthy,38.5,,1.5,Real-time SBAS Corrected,2022-11-06,11:50:45am,Tagged_T,KIAH-1106.SSF,"14","14",K Campus Trees,2.229226,"4",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"305",QUAL,Quercus alba,White Oak,38.500000000000000,"270","10",Before 1950,Partial,"1"
"304",Healthy,51.5,,1.4,Real-time SBAS Corrected,2022-11-06,11:52:04am,Tagged_T,KIAH-1106.SSF,"17","17",K Campus Trees,0.966384,"5",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"304",QUAL,Quercus alba,White Oak,50.799999999999997,"270","4",Before 1950,Partial,"0"
"303",Extreme distress,61.5,,1.5,Real-time SBAS Corrected,2022-11-06,11:53:07am,Tagged_T,KIAH-1106.SSF,"17","17",K Campus Trees,0.646457,"6",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"303",QURU,Quercus rubra,Northern Red Oak,61.200000000000003,"270","4",Before 1950,Partial,"1"
"302",Healthy,52.5,,2.1,Real-time SBAS Corrected,2022-11-06,11:54:20am,Tagged_T,KIAH-1106.SSF,"16","16",K Campus Trees,0.772713,"7",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"302",QUAL,Quercus alba,White Oak,52.500000000000000,"270","4",Before 1950,Partial,"0"
"301",Healthy,30.1,,1.9,Real-time SBAS Corrected,2022-11-06,11:55:52am,Tagged_T,KIAH-1106.SSF,"14","14",K Campus Trees,1.023767,"8",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"301",ROPS,Robinia pseudoacacia,Black Locust,27.600000000000001,"270","4",Before 1950,Partial,"1"
"300",Healthy,16.3,,1.5,Real-time SBAS Corrected,2022-11-06,11:57:43am,Tagged_T,KIAH-1106.SSF,"12","12",K Campus Trees,1.075800,"9",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"300",ROPS,Robinia pseudoacacia,Black Locust,14.199999999999999,"270","4",Before 1950,Partial,"1"
"299",Some distress,38.0,,1.3,Real-time SBAS Corrected,2022-11-06,11:58:33am,Tagged_T,KIAH-1106.SSF,"15","15",K Campus Trees,1.047762,"10",CampusTrees-KIAH-1106,C:\Users\girdler\Documents\GIS stuff\ENVS490 Data\CampusMapData\CampusTrees-KIAH-1106.shp,"299",QURU,Quercus rubra,Northern Red Oak,37.000000000000000,"270","15",Before 1950,Partial,"1"
